street,countline_date,countline_hour,iso_dow,hour_of_week,is_weekend,total_count,pedestrian_count,cyclist_count,vehicle_count,active_countlines
Willis St,2026-04-10,6,5,102,false,432,72,13,347,4
Willis St,2026-04-10,7,5,103,false,1073,271,71,731,4
Willis St,2026-04-10,8,5,104,false,1496,514,70,912,4
Willis St,2026-04-10,9,5,105,false,1121,386,28,707,4
Willis St,2026-04-10,10,5,106,false,1300,524,20,756,4
Willis St,2026-04-10,11,5,107,false,1439,662,10,767,4
Willis St,2026-04-10,12,5,108,false,1701,887,26,788,4
Willis St,2026-04-10,13,5,109,false,1670,805,21,844,4
Willis St,2026-04-10,14,5,110,false,1511,636,21,854,4
Willis St,2026-04-10,15,5,111,false,1578,655,21,902,4
Willis St,2026-04-10,16,5,112,false,1702,705,55,942,4
Willis St,2026-04-10,17,5,113,false,1661,665,51,945,4
Willis St,2026-04-10,18,5,114,false,1100,342,38,720,4
Willis St,2026-04-10,19,5,115,false,687,194,20,473,4
Willis St,2026-04-10,20,5,116,false,510,150,7,353,4
Willis St,2026-04-10,21,5,117,false,370,82,12,276,4
Willis St,2026-04-10,22,5,118,false,370,72,10,288,4
Willis St,2026-04-10,23,5,119,false,269,58,9,202,4
Willis St,2026-04-11,0,6,120,true,299,128,7,164,4
Willis St,2026-04-11,1,6,121,true,299,73,11,215,4
Willis St,2026-04-11,2,6,122,true,165,26,3,136,4
Willis St,2026-04-11,3,6,123,true,111,16,2,93,3
Willis St,2026-04-11,4,6,124,true,78,16,2,60,4
Willis St,2026-04-11,5,6,125,true,100,23,3,74,4
Willis St,2026-04-11,6,6,126,true,152,24,3,125,4
Willis St,2026-04-11,7,6,127,true,344,55,15,274,4
Willis St,2026-04-11,8,6,128,true,547,115,21,411,4
Willis St,2026-04-11,9,6,129,true,917,260,50,607,4
Willis St,2026-04-11,10,6,130,true,1258,437,34,787,4
Willis St,2026-04-11,11,6,131,true,1385,526,33,826,4
Willis St,2026-04-11,12,6,132,true,1624,808,34,782,4
Willis St,2026-04-11,13,6,133,true,1618,713,19,886,4
Willis St,2026-04-11,14,6,134,true,1608,718,28,862,4
Willis St,2026-04-11,15,6,135,true,1580,703,19,858,4
Willis St,2026-04-11,16,6,136,true,1418,534,36,848,4
Willis St,2026-04-11,17,6,137,true,1243,429,24,790,4
Willis St,2026-04-11,18,6,138,true,1028,265,23,740,4
Willis St,2026-04-11,19,6,139,true,679,191,5,483,4
Willis St,2026-04-11,20,6,140,true,481,109,11,361,4
Willis St,2026-04-11,21,6,141,true,615,153,15,447,4
Willis St,2026-04-11,22,6,142,true,440,90,10,340,4
Willis St,2026-04-11,23,6,143,true,327,84,8,235,4
Willis St,2026-04-12,0,7,144,true,188,44,6,138,4
Willis St,2026-04-12,1,7,145,true,132,19,3,110,4
Willis St,2026-04-12,2,7,146,true,111,15,2,94,4
Willis St,2026-04-12,3,7,147,true,102,12,1,89,4
Willis St,2026-04-12,4,7,148,true,81,13,,68,4
Willis St,2026-04-12,5,7,149,true,55,9,,46,4
Willis St,2026-04-12,6,7,150,true,103,16,2,85,4
Willis St,2026-04-12,7,7,151,true,187,27,6,154,4
Willis St,2026-04-12,8,7,152,true,308,48,3,257,4
Willis St,2026-04-12,9,7,153,true,566,118,1,447,4
Willis St,2026-04-12,10,7,154,true,891,289,7,595,4
Willis St,2026-04-12,11,7,155,true,994,342,12,640,4
Willis St,2026-04-12,12,7,156,true,1160,434,8,718,4
Willis St,2026-04-12,13,7,157,true,1300,541,10,749,4
Willis St,2026-04-12,14,7,158,true,1163,443,10,710,4
Willis St,2026-04-12,15,7,159,true,1017,330,2,685,4
Willis St,2026-04-12,16,7,160,true,841,248,6,587,4
Willis St,2026-04-12,17,7,161,true,751,159,4,588,4
Willis St,2026-04-12,18,7,162,true,561,119,14,428,4
Willis St,2026-04-12,19,7,163,true,423,76,9,338,4
Willis St,2026-04-12,20,7,164,true,343,31,3,309,4
Willis St,2026-04-12,21,7,165,true,235,36,4,195,4
Willis St,2026-04-12,22,7,166,true,159,25,2,132,4
Willis St,2026-04-12,23,7,167,true,74,10,1,63,4
Willis St,2026-04-13,0,1,0,false,43,4,2,37,3
Willis St,2026-04-13,1,1,1,false,38,4,,34,3
Willis St,2026-04-13,2,1,2,false,26,4,,22,4
Willis St,2026-04-13,3,1,3,false,22,3,1,18,3
Willis St,2026-04-13,4,1,4,false,42,5,,37,4
Willis St,2026-04-13,5,1,5,false,126,14,8,104,4
Willis St,2026-04-13,6,1,6,false,427,67,14,346,4
Willis St,2026-04-13,7,1,7,false,1016,275,32,709,4
Willis St,2026-04-13,8,1,8,false,1486,519,60,907,4
Willis St,2026-04-13,9,1,9,false,965,305,14,646,4
Willis St,2026-04-13,10,1,10,false,955,351,7,597,4
Willis St,2026-04-13,11,1,11,false,1147,515,6,626,4
Willis St,2026-04-13,12,1,12,false,1475,829,20,626,4
Willis St,2026-04-13,13,1,13,false,1349,697,7,645,4
Willis St,2026-04-13,14,1,14,false,1308,590,9,709,4
Willis St,2026-04-13,15,1,15,false,1370,588,14,768,4
Willis St,2026-04-13,16,1,16,false,1658,663,32,963,4
Willis St,2026-04-13,17,1,17,false,1680,635,60,985,4
Willis St,2026-04-13,18,1,18,false,1023,312,36,675,4
Willis St,2026-04-13,19,1,19,false,649,180,16,453,4
Willis St,2026-04-13,20,1,20,false,452,112,12,328,4
Willis St,2026-04-13,21,1,21,false,270,86,6,178,4
Willis St,2026-04-13,22,1,22,false,143,24,2,117,4
Willis St,2026-04-13,23,1,23,false,100,21,3,76,4
Willis St,2026-04-14,0,2,24,false,57,11,2,44,4
Willis St,2026-04-14,1,2,25,false,31,3,,28,3
Willis St,2026-04-14,2,2,26,false,27,11,1,15,4
Willis St,2026-04-14,3,2,27,false,25,7,,18,2
Willis St,2026-04-14,4,2,28,false,50,8,,42,2
Willis St,2026-04-14,5,2,29,false,117,18,1,98,4
Willis St,2026-04-14,6,2,30,false,465,74,16,375,4
Willis St,2026-04-14,7,2,31,false,1102,330,65,707,4
Willis St,2026-04-14,8,2,32,false,1591,564,109,918,4
Willis St,2026-04-14,9,2,33,false,1081,347,30,704,4
Willis St,2026-04-14,10,2,34,false,1149,449,22,678,4
Willis St,2026-04-14,11,2,35,false,1288,658,17,613,4
Willis St,2026-04-14,12,2,36,false,1672,943,33,696,4
Willis St,2026-04-14,13,2,37,false,1482,772,29,681,4
Willis St,2026-04-14,14,2,38,false,1384,639,28,717,4
Willis St,2026-04-14,15,2,39,false,1519,650,28,841,4
Willis St,2026-04-14,16,2,40,false,1751,718,65,968,4
Willis St,2026-04-14,17,2,41,false,1845,708,90,1047,4
Willis St,2026-04-14,18,2,42,false,1125,334,49,742,4
Willis St,2026-04-14,19,2,43,false,789,209,28,552,4
Willis St,2026-04-14,20,2,44,false,544,131,11,402,4
Willis St,2026-04-14,21,2,45,false,390,65,6,319,4
Willis St,2026-04-14,22,2,46,false,274,43,5,226,4
Willis St,2026-04-14,23,2,47,false,139,26,4,109,4
Willis St,2026-04-15,0,3,48,false,79,14,2,63,4
Willis St,2026-04-15,1,3,49,false,47,10,,37,4
Willis St,2026-04-15,2,3,50,false,45,5,,40,4
Willis St,2026-04-15,3,3,51,false,41,9,,32,4
Willis St,2026-04-15,4,3,52,false,43,7,,36,4
Willis St,2026-04-15,5,3,53,false,146,20,6,120,4
Willis St,2026-04-15,6,3,54,false,452,80,19,353,4
Willis St,2026-04-15,7,3,55,false,1132,342,60,730,4
Willis St,2026-04-15,8,3,56,false,1591,533,75,983,4
Willis St,2026-04-15,9,3,57,false,1156,367,25,764,4
Willis St,2026-04-15,10,3,58,false,1138,434,24,680,4
Willis St,2026-04-15,11,3,59,false,1395,677,24,694,4
Willis St,2026-04-15,12,3,60,false,1778,1028,23,727,4
Willis St,2026-04-15,13,3,61,false,1495,717,37,741,4
Willis St,2026-04-15,14,3,62,false,1415,687,17,711,4
Willis St,2026-04-15,15,3,63,false,1530,637,17,876,4
Willis St,2026-04-15,16,3,64,false,1734,705,46,983,4
Willis St,2026-04-15,17,3,65,false,1968,798,111,1059,4
Willis St,2026-04-15,18,3,66,false,1212,377,39,796,4
Willis St,2026-04-15,19,3,67,false,816,239,20,557,4
Willis St,2026-04-15,20,3,68,false,619,140,32,447,4
Willis St,2026-04-15,21,3,69,false,462,76,10,376,4
Willis St,2026-04-15,22,3,70,false,228,36,6,186,4
Willis St,2026-04-15,23,3,71,false,147,21,5,121,4
Willis St,2026-04-16,0,4,72,false,80,14,2,64,3
Willis St,2026-04-16,1,4,73,false,57,10,,47,4
Willis St,2026-04-16,2,4,74,false,46,16,6,24,3
Willis St,2026-04-16,3,4,75,false,44,8,2,34,4
Willis St,2026-04-16,4,4,76,false,54,8,2,44,4
Willis St,2026-04-16,5,4,77,false,118,18,2,98,4
Willis St,2026-04-16,6,4,78,false,441,72,13,356,4
Willis St,2026-04-16,7,4,79,false,1118,306,59,753,4
Willis St,2026-04-16,8,4,80,false,1587,549,84,954,4
Willis St,2026-04-16,9,4,81,false,1212,390,29,793,4
Willis St,2026-04-16,10,4,82,false,1231,531,11,689,4
Willis St,2026-04-16,11,4,83,false,1393,693,19,681,4
Willis St,2026-04-16,12,4,84,false,1692,946,21,725,4
Willis St,2026-04-16,13,4,85,false,1536,803,16,717,4
Willis St,2026-04-16,14,4,86,false,1491,644,18,829,4
Willis St,2026-04-16,15,4,87,false,1511,669,24,818,4
Willis St,2026-04-16,16,4,88,false,1793,752,57,984,4
Willis St,2026-04-16,17,4,89,false,1894,765,87,1042,4
Willis St,2026-04-16,18,4,90,false,1122,335,48,739,4
Willis St,2026-04-16,19,4,91,false,838,228,25,585,4
Willis St,2026-04-16,20,4,92,false,612,134,25,453,4
Willis St,2026-04-16,21,4,93,false,430,70,12,348,4
Willis St,2026-04-16,22,4,94,false,288,39,9,240,4
Willis St,2026-04-16,23,4,95,false,143,24,2,117,4
Willis St,2026-04-17,0,5,96,false,89,7,2,80,3
Willis St,2026-04-17,1,5,97,false,55,5,2,48,3
Willis St,2026-04-17,2,5,98,false,34,3,,31,3
Willis St,2026-04-17,3,5,99,false,27,5,1,21,4
Willis St,2026-04-17,4,5,100,false,60,5,3,52,4
Willis St,2026-04-17,5,5,101,false,119,13,1,105,3
Willis St,2026-04-17,6,5,102,false,429,73,18,338,4
Willis St,2026-04-17,7,5,103,false,1000,241,65,694,4
Willis St,2026-04-17,8,5,104,false,1442,490,57,895,4
Willis St,2026-04-17,9,5,105,false,1080,339,24,717,4
Willis St,2026-04-17,10,5,106,false,1113,458,12,643,4
Willis St,2026-04-17,11,5,107,false,1354,598,16,740,4
Willis St,2026-04-17,12,5,108,false,1572,831,20,721,4
Willis St,2026-04-17,13,5,109,false,1623,807,17,799,4
Willis St,2026-04-17,14,5,110,false,1475,634,26,815,4
Willis St,2026-04-17,15,5,111,false,1546,643,26,877,4
Willis St,2026-04-17,16,5,112,false,1700,705,36,959,4
Willis St,2026-04-17,17,5,113,false,1679,624,63,992,4
Willis St,2026-04-17,18,5,114,false,1162,337,29,796,4
Willis St,2026-04-17,19,5,115,false,754,211,18,525,4
Willis St,2026-04-17,20,5,116,false,568,141,19,408,4
Willis St,2026-04-17,21,5,117,false,453,102,8,343,4
Willis St,2026-04-17,22,5,118,false,400,73,8,319,4
Willis St,2026-04-17,23,5,119,false,246,42,7,197,4
Willis St,2026-04-18,0,6,120,true,160,26,1,133,4
Willis St,2026-04-18,1,6,121,true,116,13,2,101,4
Willis St,2026-04-18,2,6,122,true,70,2,2,66,3
Willis St,2026-04-18,3,6,123,true,62,5,2,55,4
Willis St,2026-04-18,4,6,124,true,45,5,1,39,4
Willis St,2026-04-18,5,6,125,true,58,8,,50,4
Willis St,2026-04-18,6,6,126,true,125,17,3,105,4
Willis St,2026-04-18,7,6,127,true,262,43,1,218,4
Willis St,2026-04-18,8,6,128,true,456,80,2,374,4
Willis St,2026-04-18,9,6,129,true,731,157,5,569,4
Willis St,2026-04-18,10,6,130,true,1088,376,6,706,4
Willis St,2026-04-18,11,6,131,true,1173,394,6,773,4
Willis St,2026-04-18,12,6,132,true,1270,501,5,764,4
Willis St,2026-04-18,13,6,133,true,1304,511,7,786,4
Willis St,2026-04-18,14,6,134,true,1185,486,,699,4
Willis St,2026-04-18,15,6,135,true,1036,307,4,725,4
Willis St,2026-04-18,16,6,136,true,1006,334,6,666,4
Willis St,2026-04-18,17,6,137,true,908,229,3,676,4
Willis St,2026-04-18,18,6,138,true,715,153,8,554,4
Willis St,2026-04-18,19,6,139,true,574,103,6,465,4
Willis St,2026-04-18,20,6,140,true,443,98,6,339,4
Willis St,2026-04-18,21,6,141,true,402,64,4,334,4
Willis St,2026-04-18,22,6,142,true,329,45,3,281,4
Willis St,2026-04-18,23,6,143,true,251,37,2,212,4
Willis St,2026-04-19,0,7,144,true,165,16,2,147,4
Willis St,2026-04-19,1,7,145,true,148,15,2,131,4
Willis St,2026-04-19,2,7,146,true,81,6,,75,4
Willis St,2026-04-19,3,7,147,true,83,10,4,69,4
Willis St,2026-04-19,4,7,148,true,66,8,6,52,4
Willis St,2026-04-19,5,7,149,true,53,9,2,42,4
Willis St,2026-04-19,6,7,150,true,125,21,3,101,4
Willis St,2026-04-19,7,7,151,true,197,30,5,162,4
Willis St,2026-04-19,8,7,152,true,427,70,12,345,4
Willis St,2026-04-19,9,7,153,true,746,155,15,576,4
Willis St,2026-04-19,10,7,154,true,1006,256,11,739,4
Willis St,2026-04-19,11,7,155,true,1106,326,13,767,4
Willis St,2026-04-19,12,7,156,true,1222,402,16,804,4
Willis St,2026-04-19,13,7,157,true,1248,458,7,783,4
Willis St,2026-04-19,14,7,158,true,1310,480,7,823,4
Willis St,2026-04-19,15,7,159,true,1248,425,17,806,4
Willis St,2026-04-19,16,7,160,true,1189,403,14,772,4
Willis St,2026-04-19,17,7,161,true,930,250,6,674,4
Willis St,2026-04-19,18,7,162,true,729,169,15,545,4
Willis St,2026-04-19,19,7,163,true,444,78,2,364,4
Willis St,2026-04-19,20,7,164,true,389,53,4,332,4
Willis St,2026-04-19,21,7,165,true,272,28,6,238,4
Willis St,2026-04-19,22,7,166,true,168,15,4,149,4
Willis St,2026-04-19,23,7,167,true,91,9,3,79,4
Willis St,2026-04-20,0,1,0,false,43,6,,37,3
Willis St,2026-04-20,1,1,1,false,32,5,,27,4
Willis St,2026-04-20,2,1,2,false,29,5,,24,4
Willis St,2026-04-20,3,1,3,false,23,3,4,16,3
Willis St,2026-04-20,4,1,4,false,50,4,2,44,3
Willis St,2026-04-20,5,1,5,false,133,17,4,112,4
Willis St,2026-04-20,6,1,6,false,323,54,9,260,4
Willis St,2026-04-20,7,1,7,false,864,227,20,617,4
Willis St,2026-04-20,8,1,8,false,1334,454,37,843,4
Willis St,2026-04-20,9,1,9,false,890,243,12,635,4
Willis St,2026-04-20,10,1,10,false,749,187,5,557,4
Willis St,2026-04-20,11,1,11,false,853,244,13,596,4
Willis St,2026-04-20,12,1,12,false,1016,425,14,577,4
Willis St,2026-04-20,13,1,13,false,545,259,5,281,4
Willis St,2026-04-20,14,1,14,false,932,271,8,653,4
Willis St,2026-04-20,15,1,15,false,1204,335,17,852,4
Willis St,2026-04-20,16,1,16,false,991,283,22,686,4
Willis St,2026-04-20,17,1,17,false,721,153,14,554,4
Willis St,2026-04-20,18,1,18,false,437,70,20,347,4
Willis St,2026-04-20,19,1,19,false,292,50,3,239,4
Willis St,2026-04-20,20,1,20,false,208,37,7,164,4
Willis St,2026-04-20,21,1,21,false,145,29,1,115,4
Willis St,2026-04-20,22,1,22,false,92,13,1,78,3
Willis St,2026-04-20,23,1,23,false,52,8,2,42,4
Willis St,2026-04-21,0,2,24,false,29,2,1,26,3
Willis St,2026-04-21,1,2,25,false,38,4,2,32,4
Willis St,2026-04-21,2,2,26,false,24,2,,22,3
Willis St,2026-04-21,3,2,27,false,20,1,1,18,2
Willis St,2026-04-21,4,2,28,false,25,5,,20,4
Willis St,2026-04-21,5,2,29,false,85,9,1,75,3
Willis St,2026-04-21,6,2,30,false,282,38,3,241,4
Willis St,2026-04-21,7,2,31,false,624,104,5,515,4
Willis St,2026-04-21,8,2,32,false,709,151,12,546,4
Willis St,2026-04-21,9,2,33,false,549,104,7,438,4
Willis St,2026-04-21,10,2,34,false,603,167,2,434,4
Willis St,2026-04-21,11,2,35,false,644,166,6,472,4
Willis St,2026-04-21,12,2,36,false,723,268,3,452,4
Willis St,2026-04-21,13,2,37,false,700,207,2,491,4
Willis St,2026-04-21,14,2,38,false,729,208,2,519,4
Willis St,2026-04-21,15,2,39,false,700,203,1,496,4
Willis St,2026-04-21,16,2,40,false,959,253,9,697,4
Willis St,2026-04-21,17,2,41,false,983,259,16,708,4
Willis St,2026-04-21,18,2,42,false,643,115,8,520,4
Willis St,2026-04-21,19,2,43,false,488,114,8,366,4
Willis St,2026-04-21,20,2,44,false,319,51,7,261,4
Willis St,2026-04-21,21,2,45,false,264,36,4,224,4
Willis St,2026-04-21,22,2,46,false,165,25,2,138,4
Willis St,2026-04-21,23,2,47,false,101,12,2,87,4
Willis St,2026-04-22,0,3,48,false,37,1,,36,2
Willis St,2026-04-22,1,3,49,false,44,8,,36,4
Willis St,2026-04-22,2,3,50,false,48,8,4,36,4
Willis St,2026-04-22,3,3,51,false,36,2,3,31,3
Willis St,2026-04-22,4,3,52,false,43,2,1,40,3
Willis St,2026-04-22,5,3,53,false,126,13,2,111,4
Willis St,2026-04-22,6,3,54,false,403,61,7,335,4
Willis St,2026-04-22,7,3,55,false,1041,247,23,771,4
Willis St,2026-04-22,8,3,56,false,1460,453,37,970,4
Willis St,2026-04-22,9,3,57,false,1101,332,6,763,4
Willis St,2026-04-22,10,3,58,false,930,301,1,628,4
Willis St,2026-04-22,11,3,59,false,911,337,4,570,4
Willis St,2026-04-22,12,3,60,false,1244,621,4,619,4
Willis St,2026-04-22,13,3,61,false,1189,548,13,628,4
Willis St,2026-04-22,14,3,62,false,1185,426,9,750,4
Willis St,2026-04-22,15,3,63,false,1334,465,9,860,4
Willis St,2026-04-22,16,3,64,false,1649,623,28,998,4
Willis St,2026-04-22,17,3,65,false,1893,700,51,1142,4
Willis St,2026-04-22,18,3,66,false,1173,339,18,816,4
Willis St,2026-04-22,19,3,67,false,744,154,15,575,4
Willis St,2026-04-22,20,3,68,false,540,103,17,420,4
Willis St,2026-04-22,21,3,69,false,373,45,9,319,4
Willis St,2026-04-22,22,3,70,false,237,31,2,204,4
Willis St,2026-04-22,23,3,71,false,120,17,2,101,4
Willis St,2026-04-23,0,4,72,false,58,9,4,45,4
Willis St,2026-04-23,1,4,73,false,33,2,1,30,3
Willis St,2026-04-23,2,4,74,false,38,5,,33,3
Willis St,2026-04-23,3,4,75,false,35,3,,32,3
Willis St,2026-04-23,4,4,76,false,65,9,,56,3
Willis St,2026-04-23,5,4,77,false,122,20,5,97,4
Willis St,2026-04-23,6,4,78,false,430,76,10,344,4
Willis St,2026-04-23,7,4,79,false,1176,313,37,826,4
Willis St,2026-04-23,8,4,80,false,1689,618,73,998,4
Willis St,2026-04-23,9,4,81,false,1132,371,13,748,4
Willis St,2026-04-23,10,4,82,false,1034,330,8,696,4
Willis St,2026-04-23,11,4,83,false,1174,504,14,656,4
Willis St,2026-04-23,12,4,84,false,1546,876,10,660,4
Willis St,2026-04-23,13,4,85,false,1377,650,26,701,4
Willis St,2026-04-23,14,4,86,false,1286,469,16,801,4
Willis St,2026-04-23,15,4,87,false,1527,637,24,866,4
Willis St,2026-04-23,16,4,88,false,1720,676,47,997,4
Willis St,2026-04-23,17,4,89,false,1891,708,83,1100,4
Willis St,2026-04-23,18,4,90,false,1205,314,43,848,4
Willis St,2026-04-23,19,4,91,false,843,200,24,619,4
Willis St,2026-04-23,20,4,92,false,591,106,14,471,4
Willis St,2026-04-23,21,4,93,false,469,92,11,366,4
Willis St,2026-04-23,22,4,94,false,273,35,9,229,4
Willis St,2026-04-23,23,4,95,false,144,16,4,124,4
Willis St,2026-04-24,0,5,96,false,102,27,4,71,4
Willis St,2026-04-24,1,5,97,false,46,5,,41,4
Willis St,2026-04-24,2,5,98,false,44,3,2,39,4
Willis St,2026-04-24,3,5,99,false,37,9,2,26,3
Willis St,2026-04-24,4,5,100,false,49,10,,39,4
Willis St,2026-04-24,5,5,101,false,112,13,3,96,4
Willis St,2026-04-24,6,5,102,false,436,72,14,350,4
Willis St,2026-04-24,7,5,103,false,1125,263,70,792,4
Willis St,2026-04-24,8,5,104,false,1514,468,65,981,4
Willis St,2026-04-24,9,5,105,false,1174,379,30,765,4
Willis St,2026-04-24,10,5,106,false,1197,428,18,751,4
Willis St,2026-04-24,11,5,107,false,1361,563,18,780,4
Willis St,2026-04-24,12,5,108,false,1577,863,24,690,4
Willis St,2026-04-24,13,5,109,false,1460,662,28,770,4
Willis St,2026-04-24,14,5,110,false,1471,525,35,911,4
Willis St,2026-04-24,15,5,111,false,1660,605,28,1027,4
Willis St,2026-04-24,16,5,112,false,1800,663,37,1100,4
Willis St,2026-04-24,17,5,113,false,1741,651,53,1037,4
Willis St,2026-04-24,18,5,114,false,1191,344,36,811,4
Willis St,2026-04-24,19,5,115,false,886,256,15,615,4
Willis St,2026-04-24,20,5,116,false,620,169,16,435,4
Willis St,2026-04-24,21,5,117,false,481,111,7,363,4
Willis St,2026-04-24,22,5,118,false,339,66,3,270,4
Willis St,2026-04-24,23,5,119,false,266,64,2,200,4
Willis St,2026-04-25,0,6,120,true,189,16,5,168,4
Willis St,2026-04-25,1,6,121,true,116,11,2,103,4
Willis St,2026-04-25,2,6,122,true,82,18,1,63,4
Willis St,2026-04-25,3,6,123,true,70,8,1,61,3
Willis St,2026-04-25,4,6,124,true,62,9,3,50,4
Willis St,2026-04-25,5,6,125,true,137,46,6,85,4
Willis St,2026-04-25,6,6,126,true,147,30,5,112,4
Willis St,2026-04-25,7,6,127,true,386,80,7,299,4
Willis St,2026-04-25,8,6,128,true,557,108,20,429,4
Willis St,2026-04-25,9,6,129,true,773,158,37,578,4
Willis St,2026-04-25,10,6,130,true,990,277,31,682,4
Willis St,2026-04-25,11,6,131,true,1235,406,17,812,4
Willis St,2026-04-25,12,6,132,true,1426,577,19,830,4
Willis St,2026-04-25,13,6,133,true,1642,773,12,857,4
Willis St,2026-04-25,14,6,134,true,1743,809,10,924,4
Willis St,2026-04-25,15,6,135,true,1679,791,12,876,4
Willis St,2026-04-25,16,6,136,true,1474,669,18,787,4
Willis St,2026-04-25,17,6,137,true,1340,501,10,829,4
Willis St,2026-04-25,18,6,138,true,892,275,17,600,4
Willis St,2026-04-25,19,6,139,true,638,177,10,451,4
Willis St,2026-04-25,20,6,140,true,486,129,7,350,4
Willis St,2026-04-25,21,6,141,true,381,76,3,302,4
Willis St,2026-04-25,22,6,142,true,490,174,6,310,4
Willis St,2026-04-25,23,6,143,true,468,187,7,274,4
Willis St,2026-04-26,0,7,144,true,228,75,,153,4
Willis St,2026-04-26,1,7,145,true,138,23,3,112,4
Willis St,2026-04-26,2,7,146,true,109,21,,88,4
Willis St,2026-04-26,3,7,147,true,81,18,1,62,4
Willis St,2026-04-26,4,7,148,true,74,9,1,64,4
Willis St,2026-04-26,5,7,149,true,68,9,1,58,4
Willis St,2026-04-26,6,7,150,true,139,14,3,122,4
Willis St,2026-04-26,7,7,151,true,235,41,4,190,4
Willis St,2026-04-26,8,7,152,true,562,118,11,433,4
Willis St,2026-04-26,9,7,153,true,732,197,15,520,4
Willis St,2026-04-26,10,7,154,true,1151,415,19,717,4
Willis St,2026-04-26,11,7,155,true,1274,505,10,759,4
Willis St,2026-04-26,12,7,156,true,1477,575,18,884,4
Willis St,2026-04-26,13,7,157,true,1463,595,15,853,4
Willis St,2026-04-26,14,7,158,true,1445,601,17,827,4
Willis St,2026-04-26,15,7,159,true,1408,611,15,782,4
Willis St,2026-04-26,16,7,160,true,1455,583,20,852,4
Willis St,2026-04-26,17,7,161,true,1041,319,10,712,4
Willis St,2026-04-26,18,7,162,true,780,195,11,574,4
Willis St,2026-04-26,19,7,163,true,571,136,7,428,4
Willis St,2026-04-26,20,7,164,true,433,109,3,321,4
Willis St,2026-04-26,21,7,165,true,382,48,5,329,4
Willis St,2026-04-26,22,7,166,true,238,30,3,205,4
Willis St,2026-04-26,23,7,167,true,166,24,3,139,4
Willis St,2026-04-27,0,1,0,false,117,17,3,97,4
Willis St,2026-04-27,1,1,1,false,67,4,4,59,3
Willis St,2026-04-27,2,1,2,false,37,3,1,33,2
Willis St,2026-04-27,3,1,3,false,36,7,1,28,3
Willis St,2026-04-27,4,1,4,false,36,2,1,33,3
Willis St,2026-04-27,5,1,5,false,49,6,3,40,4
Willis St,2026-04-27,6,1,6,false,111,15,3,93,4
Willis St,2026-04-27,7,1,7,false,190,19,5,166,4
Willis St,2026-04-27,8,1,8,false,361,81,12,268,4
Willis St,2026-04-27,9,1,9,false,646,126,26,494,4
Willis St,2026-04-27,10,1,10,false,975,304,28,643,4
Willis St,2026-04-27,11,1,11,false,1119,467,14,638,4
Willis St,2026-04-27,12,1,12,false,1341,530,26,785,4
Willis St,2026-04-27,13,1,13,false,1438,561,30,847,4
Willis St,2026-04-27,14,1,14,false,1334,559,16,759,4
Willis St,2026-04-27,15,1,15,false,1339,539,30,770,4
Willis St,2026-04-27,16,1,16,false,1175,342,25,808,4
Willis St,2026-04-27,17,1,17,false,925,238,28,659,4
Willis St,2026-04-27,18,1,18,false,722,175,13,534,4
Willis St,2026-04-27,19,1,19,false,554,117,7,430,4
Willis St,2026-04-27,20,1,20,false,405,65,8,332,4
Willis St,2026-04-27,21,1,21,false,303,42,4,257,4
Willis St,2026-04-27,22,1,22,false,179,25,3,151,4
Willis St,2026-04-27,23,1,23,false,97,13,3,81,4
Willis St,2026-04-28,0,2,24,false,43,11,2,30,4
Willis St,2026-04-28,1,2,25,false,44,8,1,35,4
Willis St,2026-04-28,2,2,26,false,22,4,,18,3
Willis St,2026-04-28,3,2,27,false,34,6,1,27,3
Willis St,2026-04-28,4,2,28,false,36,3,3,30,3
Willis St,2026-04-28,5,2,29,false,115,13,5,97,4
Willis St,2026-04-28,6,2,30,false,453,70,13,370,4
Willis St,2026-04-28,7,2,31,false,1208,327,66,815,4
Willis St,2026-04-28,8,2,32,false,1739,609,90,1040,4
Willis St,2026-04-28,9,2,33,false,1086,343,23,720,4
Willis St,2026-04-28,10,2,34,false,995,328,16,651,4
