cell_id,cell_lat,cell_lon,event_date,event_hour,sensor_hits,metlink_hits,nzta_hits,total_hits,sources_hit,max_sev_rank,sources
"-41.19,174.98",-41.19,174.98,2026-04-05,13,0,3,0,3,1,2,metlink
"-41.29,174.76",-41.29,174.76,2026-04-17,8,0,3,0,3,1,2,metlink
"-41.21,174.82",-41.21,174.82,2026-04-04,13,0,3,0,3,1,2,metlink
"-41.29,174.74",-41.29,174.74,2026-04-29,14,0,3,0,3,1,2,metlink
"-40.88,175.05",-40.88,175.05,2026-04-22,15,0,3,0,3,1,2,metlink
"-41.3,174.78",-41.3,174.78,2026-04-02,9,0,3,0,3,1,2,metlink
"-41.19,174.93",-41.19,174.93,2026-04-18,19,0,3,0,3,1,2,metlink
"-41.29,174.77",-41.29,174.77,2026-04-11,16,0,3,0,3,1,2,metlink
"-41.13,175.07",-41.13,175.07,2026-04-11,15,0,3,0,3,1,2,metlink
"-41.29,174.75",-41.29,174.75,2026-04-14,13,0,3,0,3,1,2,metlink
"-41.11,174.83",-41.11,174.83,2026-04-18,12,0,3,0,3,1,2,metlink
"-41.24,174.94",-41.24,174.94,2026-04-28,15,0,3,0,3,1,2,metlink
"-40.87,175.01",-40.87,175.01,2026-04-05,12,0,3,0,3,1,2,metlink
"-41.32,174.79",-41.32,174.79,2026-04-17,15,0,3,0,3,1,2,metlink
"-41.16,174.82",-41.16,174.82,2026-04-02,12,0,3,0,3,1,2,metlink
"-41.29,174.77",-41.29,174.77,2026-04-16,17,0,3,0,3,1,2,metlink
"-41.22,174.91",-41.22,174.91,2026-04-08,7,0,3,0,3,1,2,metlink
"-41.22,174.87",-41.22,174.87,2026-04-27,8,0,3,0,3,1,2,metlink
"-41.14,175.03",-41.14,175.03,2026-04-04,19,0,3,0,3,1,2,metlink
"-41.14,174.86",-41.14,174.86,2026-04-10,7,0,3,0,3,1,2,metlink
"-41.12,175.33",-41.12,175.33,2026-04-02,7,0,3,0,3,1,2,metlink
"-41.22,174.82",-41.22,174.82,2026-04-03,17,0,3,0,3,1,2,metlink
"-41.12,174.86",-41.12,174.86,2026-04-30,7,0,3,0,3,1,2,metlink
"-41.33,174.79",-41.33,174.79,2026-04-02,7,0,3,0,3,1,2,metlink
"-41.31,174.78",-41.31,174.78,2026-04-29,9,0,3,0,3,1,2,metlink
"-41.33,174.83",-41.33,174.83,2026-04-13,13,0,3,0,3,1,2,metlink
"-41.18,174.98",-41.18,174.98,2026-04-08,6,0,3,0,3,1,2,metlink
"-41.12,174.86",-41.12,174.86,2026-04-27,11,0,3,0,3,1,2,metlink
"-41.23,174.8",-41.23,174.8,2026-04-25,14,0,3,0,3,1,2,metlink
"-40.9,174.99",-40.9,174.99,2026-04-30,18,0,3,0,3,1,2,metlink
"-41.28,174.78",-41.28,174.78,2026-04-14,19,0,3,0,3,1,2,metlink
"-41.24,174.8",-41.24,174.8,2026-04-11,18,0,3,0,3,1,2,metlink
"-41.22,174.87",-41.22,174.87,2026-04-16,11,0,3,0,3,1,2,metlink
"-41.12,175.07",-41.12,175.07,2026-04-08,14,0,3,0,3,1,2,metlink
"-41.17,174.84",-41.17,174.84,2026-04-29,18,0,3,0,3,1,2,metlink
"-41.14,175.03",-41.14,175.03,2026-04-20,12,0,3,0,3,1,2,metlink
"-41.22,174.92",-41.22,174.92,2026-04-13,11,0,3,0,3,1,2,metlink
"-41.19,174.95",-41.19,174.95,2026-04-08,19,0,3,0,3,1,2,metlink
"-41.2,174.95",-41.2,174.95,2026-04-26,11,0,3,0,3,1,2,metlink
"-41.32,174.8",-41.32,174.8,2026-04-29,21,0,3,0,3,1,2,metlink
"-41.18,174.95",-41.18,174.95,2026-04-29,12,0,3,0,3,1,2,metlink
"-41.11,174.89",-41.11,174.89,2026-04-04,18,0,3,0,3,1,2,metlink
"-41.3,174.78",-41.3,174.78,2026-04-07,23,0,3,0,3,1,2,metlink
"-41.31,174.82",-41.31,174.82,2026-04-15,9,0,3,0,3,1,2,metlink
"-41.21,174.81",-41.21,174.81,2026-04-08,15,0,3,0,3,1,2,metlink
"-41.25,174.79",-41.25,174.79,2026-04-30,19,0,3,0,3,1,2,metlink
"-41.3,174.78",-41.3,174.78,2026-04-26,16,0,3,0,3,1,2,metlink
"-41.2,174.95",-41.2,174.95,2026-04-17,18,0,3,0,3,1,2,metlink
"-41.32,174.79",-41.32,174.79,2026-04-01,10,0,3,0,3,1,2,metlink
"-41.29,174.78",-41.29,174.78,2026-04-14,11,0,3,0,3,1,2,metlink
"-41.17,174.99",-41.17,174.99,2026-04-09,13,0,3,0,3,1,2,metlink
"-41.3,174.79",-41.3,174.79,2026-04-01,21,0,3,0,3,1,2,metlink
"-41.3,174.78",-41.3,174.78,2026-04-16,12,0,3,0,3,1,2,metlink
"-41.21,174.81",-41.21,174.81,2026-04-27,15,0,3,0,3,1,2,metlink
"-41.29,174.73",-41.29,174.73,2026-04-19,18,0,3,0,3,1,2,metlink
"-41.2,174.92",-41.2,174.92,2026-04-18,19,0,3,0,3,1,2,metlink
"-41.29,174.78",-41.29,174.78,2026-04-20,11,0,3,0,3,1,2,metlink
"-41.21,174.91",-41.21,174.91,2026-04-18,10,0,3,0,3,1,2,metlink
"-41.25,174.8",-41.25,174.8,2026-04-15,18,0,3,0,3,1,2,metlink
"-40.91,175.0",-40.91,175.0,2026-04-20,19,0,0,3,3,1,3,nzta
"-40.91,175.0",-40.91,175.0,2026-04-20,8,0,0,3,3,1,3,nzta
"-40.87,175.03",-40.87,175.03,2026-04-03,17,0,0,3,3,1,3,nzta
"-41.21,174.82",-41.21,174.82,2026-04-03,14,0,0,3,3,1,3,nzta
"-40.87,175.03",-40.87,175.03,2026-04-03,9,0,0,3,3,1,3,nzta
"-40.87,175.03",-40.87,175.03,2026-04-03,5,0,0,3,3,1,3,nzta
"-40.87,175.03",-40.87,175.03,2026-04-06,2,0,0,3,3,1,2,nzta
"-41.28,174.77",-41.28,174.77,2026-04-20,2,0,0,3,3,1,3,nzta
"-40.78,175.14",-40.78,175.14,2026-04-06,12,0,0,3,3,1,3,nzta
"-40.76,175.16",-40.76,175.16,2026-04-06,23,0,0,3,3,1,3,nzta
"-40.76,175.16",-40.76,175.16,2026-04-06,4,0,0,3,3,1,3,nzta
"-41.27,174.78",-41.27,174.78,2026-04-06,1,0,0,3,3,1,3,nzta
"-41.14,174.84",-41.14,174.84,2026-04-27,3,0,0,3,3,1,3,nzta
"-41.13,174.84",-41.13,174.84,2026-04-03,21,0,0,3,3,1,3,nzta
"-41.12,174.87",-41.12,174.87,2026-04-26,16,0,3,0,3,1,3,metlink
"-41.22,174.88",-41.22,174.88,2026-04-23,7,0,3,0,3,1,3,metlink
"-41.29,174.73",-41.29,174.73,2026-04-08,9,0,3,0,3,1,3,metlink
"-41.32,174.82",-41.32,174.82,2026-04-27,20,0,3,0,3,1,3,metlink
"-41.13,174.88",-41.13,174.88,2026-04-11,21,0,3,0,3,1,3,metlink
"-40.87,175.05",-40.87,175.05,2026-04-09,16,0,3,0,3,1,3,metlink
"-41.22,174.87",-41.22,174.87,2026-04-23,18,0,3,0,3,1,3,metlink
"-41.16,174.82",-41.16,174.82,2026-04-28,16,0,3,0,3,1,3,metlink
"-41.23,174.91",-41.23,174.91,2026-04-15,16,0,3,0,3,1,3,metlink
"-41.25,174.95",-41.25,174.95,2026-04-17,16,0,3,0,3,1,3,metlink
"-41.32,174.8",-41.32,174.8,2026-04-08,17,0,3,0,3,1,3,metlink
"-41.11,174.84",-41.11,174.84,2026-04-24,16,0,3,0,3,1,3,metlink
"-41.16,174.98",-41.16,174.98,2026-04-17,7,0,3,0,3,1,3,metlink
"-41.12,174.84",-41.12,174.84,2026-04-21,16,0,3,0,3,1,3,metlink
"-41.25,174.91",-41.25,174.91,2026-04-09,16,0,3,0,3,1,3,metlink
"-41.13,174.88",-41.13,174.88,2026-04-14,16,0,3,0,3,1,3,metlink
"-41.12,174.9",-41.12,174.9,2026-04-08,7,0,3,0,3,1,3,metlink
"-41.3,174.82",-41.3,174.82,2026-04-23,16,0,3,0,3,1,3,metlink
"-41.34,174.79",-41.34,174.79,2026-04-16,16,0,3,0,3,1,3,metlink
"-41.23,174.81",-41.23,174.81,2026-04-28,17,0,3,0,3,1,3,metlink
"-40.9,174.99",-40.9,174.99,2026-04-19,8,0,3,0,3,1,3,metlink
"-40.89,174.98",-40.89,174.98,2026-04-24,18,0,3,0,3,1,3,metlink
"-41.3,174.9",-41.3,174.9,2026-04-06,17,0,3,0,3,1,3,metlink
"-41.26,174.78",-41.26,174.78,2026-04-25,19,0,3,0,3,1,3,metlink
"-40.9,175.0",-40.9,175.0,2026-04-28,7,0,3,0,3,1,3,metlink
"-41.21,174.95",-41.21,174.95,2026-04-07,7,0,3,0,3,1,3,metlink
"-41.28,174.78",-41.28,174.78,2026-04-27,13,0,3,0,3,1,3,metlink
"-41.14,174.87",-41.14,174.87,2026-04-05,20,0,3,0,3,1,3,metlink
"-41.29,174.74",-41.29,174.74,2026-04-07,16,0,3,0,3,1,3,metlink
"-41.28,174.91",-41.28,174.91,2026-04-14,11,0,3,0,3,1,2,metlink
"-41.2,174.92",-41.2,174.92,2026-04-29,9,0,3,0,3,1,2,metlink
"-40.91,174.98",-40.91,174.98,2026-04-22,19,0,3,0,3,1,2,metlink
"-41.28,174.77",-41.28,174.77,2026-04-10,19,0,3,0,3,1,2,metlink
"-41.29,174.77",-41.29,174.77,2026-04-05,8,0,3,0,3,1,2,metlink
"-41.12,174.87",-41.12,174.87,2026-04-11,17,0,3,0,3,1,2,metlink
"-41.28,174.74",-41.28,174.74,2026-04-14,7,0,3,0,3,1,2,metlink
"-41.31,174.76",-41.31,174.76,2026-04-13,7,0,3,0,3,1,2,metlink
"-41.3,174.79",-41.3,174.79,2026-04-20,7,0,3,0,3,1,2,metlink
"-41.09,175.1",-41.09,175.1,2026-04-17,7,0,3,0,3,1,2,metlink
"-41.12,174.87",-41.12,174.87,2026-04-23,7,0,3,0,3,1,2,metlink
"-41.25,174.8",-41.25,174.8,2026-04-22,16,0,3,0,3,1,2,metlink
"-41.19,174.98",-41.19,174.98,2026-04-02,15,0,3,0,3,1,2,metlink
"-41.29,174.75",-41.29,174.75,2026-04-30,19,0,3,0,3,1,2,metlink
"-41.22,174.87",-41.22,174.87,2026-04-18,12,0,3,0,3,1,2,metlink
"-41.3,174.8",-41.3,174.8,2026-04-27,13,0,3,0,3,1,2,metlink
"-40.75,175.11",-40.75,175.11,2026-04-02,19,0,3,0,3,1,2,metlink
"-40.96,175.63",-40.96,175.63,2026-04-20,15,0,3,0,3,1,2,metlink
"-41.26,174.77",-41.26,174.77,2026-04-30,7,0,3,0,3,1,2,metlink
"-41.32,174.83",-41.32,174.83,2026-04-28,7,0,3,0,3,1,2,metlink
"-41.15,175.02",-41.15,175.02,2026-04-23,14,0,3,0,3,1,2,metlink
"-41.34,174.77",-41.34,174.77,2026-04-08,7,0,3,0,3,1,2,metlink
"-41.31,174.81",-41.31,174.81,2026-04-09,18,0,3,0,3,1,2,metlink
"-41.14,174.86",-41.14,174.86,2026-04-16,12,0,3,0,3,1,2,metlink
"-41.33,174.78",-41.33,174.78,2026-04-10,16,0,3,0,3,1,2,metlink
"-41.32,174.8",-41.32,174.8,2026-04-14,12,0,3,0,3,1,2,metlink
"-41.2,174.92",-41.2,174.92,2026-04-08,13,0,3,0,3,1,2,metlink
"-41.25,174.91",-41.25,174.91,2026-04-17,16,0,3,0,3,1,2,metlink
"-40.89,174.98",-40.89,174.98,2026-04-02,6,0,3,0,3,1,2,metlink
"-41.22,174.87",-41.22,174.87,2026-04-06,15,0,3,0,3,1,2,metlink
"-41.31,174.79",-41.31,174.79,2026-04-21,20,0,3,0,3,1,2,metlink
"-41.29,174.73",-41.29,174.73,2026-04-05,19,0,3,0,3,1,2,metlink
"-41.2,174.92",-41.2,174.92,2026-04-24,14,0,3,0,3,1,2,metlink
"-41.2,174.93",-41.2,174.93,2026-04-15,22,0,3,0,3,1,2,metlink
"-41.22,174.87",-41.22,174.87,2026-04-05,19,0,3,0,3,1,2,metlink
"-41.31,174.82",-41.31,174.82,2026-04-02,11,0,3,0,3,1,2,metlink
"-41.22,174.81",-41.22,174.81,2026-04-14,21,0,3,0,3,1,2,metlink
"-41.23,174.9",-41.23,174.9,2026-04-30,16,0,3,0,3,1,2,metlink
"-41.34,174.78",-41.34,174.78,2026-04-08,10,0,3,0,3,1,2,metlink
"-41.32,174.77",-41.32,174.77,2026-04-11,20,0,3,0,3,1,2,metlink
"-41.24,174.91",-41.24,174.91,2026-04-14,14,0,3,0,3,1,2,metlink
"-41.17,174.97",-41.17,174.97,2026-04-30,10,0,3,0,3,1,2,metlink
"-40.89,174.98",-40.89,174.98,2026-04-30,8,0,3,0,3,1,2,metlink
"-41.28,174.77",-41.28,174.77,2026-04-08,11,0,3,0,3,1,2,metlink
"-41.25,174.79",-41.25,174.79,2026-04-25,12,0,3,0,3,1,2,metlink
"-41.32,174.79",-41.32,174.79,2026-04-20,9,0,3,0,3,1,2,metlink
"-41.23,174.88",-41.23,174.88,2026-04-18,17,0,3,0,3,1,2,metlink
"-41.13,174.88",-41.13,174.88,2026-04-17,6,0,3,0,3,1,2,metlink
"-41.29,174.9",-41.29,174.9,2026-04-15,9,0,3,0,3,1,2,metlink
"-41.29,174.77",-41.29,174.77,2026-04-15,12,0,3,0,3,1,2,metlink
"-41.13,175.04",-41.13,175.04,2026-04-18,19,0,3,0,3,1,2,metlink
"-41.2,174.82",-41.2,174.82,2026-04-05,13,0,3,0,3,1,2,metlink
"-41.31,174.81",-41.31,174.81,2026-04-10,14,0,3,0,3,1,2,metlink
"-41.18,174.98",-41.18,174.98,2026-04-27,12,0,3,0,3,1,2,metlink
"-41.31,174.78",-41.31,174.78,2026-04-26,17,0,3,0,3,1,2,metlink
"-41.13,174.84",-41.13,174.84,2026-04-02,10,0,3,0,3,1,2,metlink
"-41.27,174.76",-41.27,174.76,2026-04-03,9,0,3,0,3,1,2,metlink
"-41.22,174.81",-41.22,174.81,2026-04-30,13,0,3,0,3,1,2,metlink
"-41.31,174.78",-41.31,174.78,2026-04-29,10,0,3,0,3,1,2,metlink
"-40.91,175.0",-40.91,175.0,2026-04-12,6,0,0,3,3,1,3,nzta
"-41.21,174.82",-41.21,174.82,2026-04-06,2,0,0,3,3,1,3,nzta
"-41.19,174.83",-41.19,174.83,2026-04-20,22,0,0,3,3,1,2,nzta
"-41.19,174.83",-41.19,174.83,2026-04-20,15,0,0,3,3,1,2,nzta
"-40.87,175.03",-40.87,175.03,2026-04-03,18,0,0,3,3,1,3,nzta
"-40.87,175.03",-40.87,175.03,2026-04-03,10,0,0,3,3,1,3,nzta
"-40.84,175.09",-40.84,175.09,2026-04-06,0,0,0,3,3,1,2,nzta
"-41.14,174.84",-41.14,174.84,2026-04-27,1,0,0,3,3,1,3,nzta
"-41.27,174.78",-41.27,174.78,2026-04-06,3,0,0,3,3,1,3,nzta
"-41.27,174.78",-41.27,174.78,2026-04-27,7,0,0,3,3,1,3,nzta
"-41.13,174.84",-41.13,174.84,2026-04-03,20,0,0,3,3,1,3,nzta
"-41.31,174.78",-41.31,174.78,2026-04-25,20,0,3,0,3,1,3,metlink
"-41.32,174.81",-41.32,174.81,2026-04-02,15,0,3,0,3,1,3,metlink
"-41.22,174.81",-41.22,174.81,2026-04-18,16,0,3,0,3,1,3,metlink
"-41.12,174.87",-41.12,174.87,2026-04-12,16,0,3,0,3,1,3,metlink
"-41.12,175.08",-41.12,175.08,2026-04-29,16,0,3,0,3,1,3,metlink
"-41.22,174.9",-41.22,174.9,2026-04-16,15,0,3,0,3,1,3,metlink
"-41.21,174.94",-41.21,174.94,2026-04-13,16,0,3,0,3,1,3,metlink
"-41.22,174.81",-41.22,174.81,2026-04-18,11,0,3,0,3,1,3,metlink
"-41.33,174.82",-41.33,174.82,2026-04-07,16,0,3,0,3,1,3,metlink
"-41.19,174.94",-41.19,174.94,2026-04-15,16,0,3,0,3,1,3,metlink
"-41.11,174.88",-41.11,174.88,2026-04-07,16,0,3,0,3,1,3,metlink
"-40.92,174.99",-40.92,174.99,2026-04-01,16,0,3,0,3,1,3,metlink
"-41.25,174.77",-41.25,174.77,2026-04-22,7,0,3,0,3,1,3,metlink
"-41.22,174.81",-41.22,174.81,2026-04-28,8,0,3,0,3,1,3,metlink
"-40.87,175.01",-40.87,175.01,2026-04-13,16,0,3,0,3,1,3,metlink
"-41.2,174.94",-41.2,174.94,2026-04-28,7,0,3,0,3,1,3,metlink
"-41.31,174.82",-41.31,174.82,2026-04-29,18,0,3,0,3,1,3,metlink
"-41.17,174.83",-41.17,174.83,2026-04-17,7,0,3,0,3,1,3,metlink
"-40.76,175.16",-40.76,175.16,2026-04-20,16,0,3,0,3,1,3,metlink
"-41.12,174.88",-41.12,174.88,2026-04-19,16,0,3,0,3,1,3,metlink
"-41.32,174.81",-41.32,174.81,2026-04-24,16,0,3,0,3,1,3,metlink
"-41.22,174.89",-41.22,174.89,2026-04-14,10,0,3,0,3,1,3,metlink
"-41.31,174.89",-41.31,174.89,2026-04-08,7,0,3,0,3,1,3,metlink
"-41.32,174.78",-41.32,174.78,2026-04-08,7,0,3,0,3,1,3,metlink
"-41.11,174.87",-41.11,174.87,2026-04-16,16,0,3,0,3,1,3,metlink
"-41.09,175.1",-41.09,175.1,2026-04-24,16,0,3,0,3,1,3,metlink
"-41.23,174.79",-41.23,174.79,2026-04-30,16,0,3,0,3,1,3,metlink
"-41.22,174.79",-41.22,174.79,2026-04-28,16,0,3,0,3,1,2,metlink
"-41.32,174.76",-41.32,174.76,2026-04-28,15,0,3,0,3,1,2,metlink
"-41.21,174.92",-41.21,174.92,2026-04-05,17,0,3,0,3,1,2,metlink
"-41.2,174.92",-41.2,174.92,2026-04-05,13,0,3,0,3,1,2,metlink
"-41.23,174.8",-41.23,174.8,2026-04-24,7,0,3,0,3,1,2,metlink
"-41.3,174.9",-41.3,174.9,2026-04-28,19,0,3,0,3,1,2,metlink
"-41.29,174.73",-41.29,174.73,2026-04-20,17,0,3,0,3,1,2,metlink
"-41.21,174.82",-41.21,174.82,2026-04-09,16,0,3,0,3,1,2,metlink
"-41.27,174.95",-41.27,174.95,2026-04-08,13,0,3,0,3,1,2,metlink
"-41.18,174.96",-41.18,174.96,2026-04-16,7,0,3,0,3,1,2,metlink
"-41.1,174.84",-41.1,174.84,2026-04-25,18,0,3,0,3,1,2,metlink
"-41.13,175.06",-41.13,175.06,2026-04-02,18,0,3,0,3,1,2,metlink
"-40.87,175.04",-40.87,175.04,2026-04-09,20,0,3,0,3,1,2,metlink
"-41.3,174.82",-41.3,174.82,2026-04-02,15,0,3,0,3,1,2,metlink
"-41.32,174.76",-41.32,174.76,2026-04-09,9,0,3,0,3,1,2,metlink
"-41.15,174.83",-41.15,174.83,2026-04-14,7,0,3,0,3,1,2,metlink
"-41.32,174.81",-41.32,174.81,2026-04-25,12,0,3,0,3,1,2,metlink
"-41.34,174.77",-41.34,174.77,2026-04-29,18,0,3,0,3,1,2,metlink
"-41.18,174.93",-41.18,174.93,2026-04-25,17,0,3,0,3,1,2,metlink
"-41.17,174.96",-41.17,174.96,2026-04-22,16,0,3,0,3,1,2,metlink
"-41.14,174.84",-41.14,174.84,2026-04-09,16,0,3,0,3,1,2,metlink
"-41.32,174.83",-41.32,174.83,2026-04-11,0,0,3,0,3,1,2,metlink
"-41.24,174.92",-41.24,174.92,2026-04-24,16,0,3,0,3,1,2,metlink
"-41.23,174.89",-41.23,174.89,2026-04-05,16,0,3,0,3,1,2,metlink
"-40.75,175.11",-40.75,175.11,2026-04-15,16,0,3,0,3,1,2,metlink
"-41.27,174.76",-41.27,174.76,2026-04-11,11,0,3,0,3,1,2,metlink
"-41.19,174.98",-41.19,174.98,2026-04-22,14,0,3,0,3,1,2,metlink
"-41.17,174.97",-41.17,174.97,2026-04-21,8,0,3,0,3,1,2,metlink
"-41.29,174.75",-41.29,174.75,2026-04-13,7,0,3,0,3,1,2,metlink
"-40.87,175.03",-40.87,175.03,2026-04-05,16,0,3,0,3,1,2,metlink
"-41.31,174.82",-41.31,174.82,2026-04-04,19,0,3,0,3,1,2,metlink
"-41.3,174.78",-41.3,174.78,2026-04-11,1,0,3,0,3,1,2,metlink
"-41.13,175.06",-41.13,175.06,2026-04-02,10,0,3,0,3,1,2,metlink
"-40.9,175.01",-40.9,175.01,2026-04-04,10,0,3,0,3,1,2,metlink
"-41.28,174.76",-41.28,174.76,2026-04-12,13,0,3,0,3,1,2,metlink
"-41.23,174.92",-41.23,174.92,2026-04-10,15,0,3,0,3,1,2,metlink
"-41.31,174.78",-41.31,174.78,2026-04-02,22,0,3,0,3,1,2,metlink
"-41.34,174.77",-41.34,174.77,2026-04-30,20,0,3,0,3,1,2,metlink
"-41.17,174.82",-41.17,174.82,2026-04-02,18,0,3,0,3,1,2,metlink
"-41.21,174.82",-41.21,174.82,2026-04-18,13,0,3,0,3,1,2,metlink
"-41.21,174.91",-41.21,174.91,2026-04-11,14,0,3,0,3,1,2,metlink
"-41.21,174.81",-41.21,174.81,2026-04-25,7,0,3,0,3,1,2,metlink
"-41.28,174.77",-41.28,174.77,2026-04-02,15,0,3,0,3,1,2,metlink
"-41.19,174.94",-41.19,174.94,2026-04-30,10,0,3,0,3,1,2,metlink
"-41.27,174.95",-41.27,174.95,2026-04-10,18,0,3,0,3,1,2,metlink
"-41.32,174.79",-41.32,174.79,2026-04-06,5,0,3,0,3,1,2,metlink
"-41.32,174.79",-41.32,174.79,2026-04-06,9,0,3,0,3,1,2,metlink
"-41.12,174.9",-41.12,174.9,2026-04-16,7,0,3,0,3,1,2,metlink
"-41.2,174.92",-41.2,174.92,2026-04-22,21,0,3,0,3,1,2,metlink
"-41.23,174.89",-41.23,174.89,2026-04-27,9,0,3,0,3,1,2,metlink
"-41.22,174.82",-41.22,174.82,2026-04-02,17,0,3,0,3,1,2,metlink
"-40.76,175.16",-40.76,175.16,2026-04-06,14,0,0,3,3,1,3,nzta
"-40.78,175.14",-40.78,175.14,2026-04-03,2,0,0,3,3,1,3,nzta
"-40.78,175.14",-40.78,175.14,2026-04-21,12,0,0,3,3,1,3,nzta
"-41.21,174.82",-41.21,174.82,2026-04-03,23,0,0,3,3,1,3,nzta
"-41.21,174.82",-41.21,174.82,2026-04-03,4,0,0,3,3,1,3,nzta
"-41.19,174.83",-41.19,174.83,2026-04-20,21,0,0,3,3,1,2,nzta
"-40.91,175.0",-40.91,175.0,2026-04-20,18,0,0,3,3,1,3,nzta
"-40.91,175.0",-40.91,175.0,2026-04-20,10,0,0,3,3,1,3,nzta
"-41.29,174.72",-41.29,174.72,2026-04-28,18,0,3,0,3,1,3,metlink
"-41.14,174.84",-41.14,174.84,2026-04-15,17,0,3,0,3,1,3,metlink
"-41.22,174.81",-41.22,174.81,2026-04-24,17,0,3,0,3,1,3,metlink
"-41.12,174.88",-41.12,174.88,2026-04-26,16,0,3,0,3,1,3,metlink
"-41.18,174.96",-41.18,174.96,2026-04-03,21,0,3,0,3,1,3,metlink
"-41.12,175.08",-41.12,175.08,2026-04-07,16,0,3,0,3,1,3,metlink
"-41.17,174.83",-41.17,174.83,2026-04-28,16,0,3,0,3,1,3,metlink
"-41.12,175.09",-41.12,175.09,2026-04-28,16,0,3,0,3,1,3,metlink
"-41.31,174.77",-41.31,174.77,2026-04-09,16,0,3,0,3,1,3,metlink
"-41.2,174.96",-41.2,174.96,2026-04-14,16,0,3,0,3,1,3,metlink
"-41.26,174.8",-41.26,174.8,2026-04-02,17,0,3,0,3,1,3,metlink
"-41.22,174.91",-41.22,174.91,2026-04-30,7,0,3,0,3,1,3,metlink
"-41.23,174.91",-41.23,174.91,2026-04-30,16,0,3,0,3,1,3,metlink
"-41.11,174.86",-41.11,174.86,2026-04-23,15,0,3,0,3,1,3,metlink
"-41.24,174.79",-41.24,174.79,2026-04-20,7,0,3,0,3,1,3,metlink
"-41.3,174.89",-41.3,174.89,2026-04-14,16,0,3,0,3,1,3,metlink
"-41.32,174.79",-41.32,174.79,2026-04-12,23,0,3,0,3,1,3,metlink
"-41.14,175.04",-41.14,175.04,2026-04-23,16,0,3,0,3,1,3,metlink
"-41.23,174.95",-41.23,174.95,2026-04-21,8,0,3,0,3,1,3,metlink
"-40.87,175.01",-40.87,175.01,2026-04-19,14,0,3,0,3,1,3,metlink
"-40.87,175.03",-40.87,175.03,2026-04-09,7,0,3,0,3,1,3,metlink
"-41.2,174.92",-41.2,174.92,2026-04-07,16,0,3,0,3,1,3,metlink
"-40.91,175.0",-40.91,175.0,2026-04-22,7,0,3,0,3,1,3,metlink
"-41.22,174.9",-41.22,174.9,2026-04-14,10,0,3,0,3,1,3,metlink
"-40.88,175.05",-40.88,175.05,2026-04-14,16,0,3,0,3,1,3,metlink
"-41.31,174.77",-41.31,174.77,2026-04-28,7,0,3,0,3,1,3,metlink
"-41.22,174.9",-41.22,174.9,2026-04-09,7,0,3,0,3,1,3,metlink
"-41.28,174.76",-41.28,174.76,2026-04-22,7,0,3,0,3,1,3,metlink
"-41.25,174.95",-41.25,174.95,2026-04-08,7,0,3,0,3,1,3,metlink
"-41.3,174.8",-41.3,174.8,2026-04-09,6,0,3,0,3,1,3,metlink
"-41.11,174.88",-41.11,174.88,2026-04-12,20,0,3,0,3,1,3,metlink
"-41.1,174.84",-41.1,174.84,2026-04-17,16,0,3,0,3,1,3,metlink
"-40.94,174.98",-40.94,174.98,2026-04-29,9,0,3,0,3,1,3,metlink
"-41.2,174.82",-41.2,174.82,2026-04-05,14,0,3,0,3,1,3,metlink
"-41.2,174.92",-41.2,174.92,2026-04-15,10,0,3,0,3,1,3,metlink
"-41.32,174.8",-41.32,174.8,2026-04-12,23,0,3,0,3,1,3,metlink
"-40.87,175.02",-40.87,175.02,2026-04-11,14,0,3,0,3,1,2,metlink
"-41.29,174.74",-41.29,174.74,2026-04-21,16,0,3,0,3,1,2,metlink
"-41.29,174.77",-41.29,174.77,2026-04-25,17,0,3,0,3,1,2,metlink
"-41.31,174.78",-41.31,174.78,2026-04-12,14,0,3,0,3,1,2,metlink
"-41.24,174.8",-41.24,174.8,2026-04-10,16,0,3,0,3,1,2,metlink
"-41.13,175.07",-41.13,175.07,2026-04-24,16,0,3,0,3,1,2,metlink
"-41.28,174.73",-41.28,174.73,2026-04-23,7,0,3,0,3,1,2,metlink
"-41.11,175.1",-41.11,175.1,2026-04-21,7,0,3,0,3,1,2,metlink
"-41.11,174.83",-41.11,174.83,2026-04-18,15,0,3,0,3,1,2,metlink
"-41.34,174.77",-41.34,174.77,2026-04-14,10,0,3,0,3,1,2,metlink
"-41.31,174.76",-41.31,174.76,2026-04-23,18,0,3,0,3,1,2,metlink
"-41.29,174.79",-41.29,174.79,2026-04-11,7,0,3,0,3,1,2,metlink
"-41.19,174.94",-41.19,174.94,2026-04-02,7,0,3,0,3,1,2,metlink
"-41.29,174.73",-41.29,174.73,2026-04-29,9,0,3,0,3,1,2,metlink
"-41.22,174.9",-41.22,174.9,2026-04-29,7,0,3,0,3,1,2,metlink
"-41.33,174.79",-41.33,174.79,2026-04-26,23,0,3,0,3,1,2,metlink
"-41.21,174.92",-41.21,174.92,2026-04-19,18,0,3,0,3,1,2,metlink
"-41.19,174.93",-41.19,174.93,2026-04-25,18,0,3,0,3,1,2,metlink
"-41.12,174.86",-41.12,174.86,2026-04-11,12,0,3,0,3,1,2,metlink
"-41.12,174.87",-41.12,174.87,2026-04-10,6,0,3,0,3,1,2,metlink
"-41.22,174.89",-41.22,174.89,2026-04-24,7,0,3,0,3,1,2,metlink
"-41.15,174.86",-41.15,174.86,2026-04-01,7,0,3,0,3,1,2,metlink
